graph_id,edge_list
graph_26,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 10), (1, 11), (1, 12), (1, 13), (1, 18), (1, 19), (1, 20), (1, 21), (1, 22), (2, 4), (2, 5), (2, 7), (2, 10), (2, 11), (2, 15), (2, 20), (3, 4), (3, 5), (3, 6), (3, 9), (3, 10), (3, 12), (3, 17), (3, 21), (4, 5), (4, 7), (4, 10), (4, 11), (4, 17), (4, 21), (4, 23), (4, 24), (5, 6), (5, 7), (5, 8), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15), (5, 17), (5, 18), (6, 7), (6, 8), (6, 9), (6, 11), (6, 17), (6, 23), (7, 9), (7, 10), (7, 13), (7, 17), (7, 18), (7, 24), (8, 9), (8, 10), (8, 12), (8, 15), (8, 21), (8, 23), (8, 24), (9, 10), (9, 12), (9, 14), (9, 18), (9, 20), (9, 23), (10, 13), (10, 14), (10, 16), (10, 24), (11, 19), (11, 23), (12, 14), (12, 17), (12, 18), (12, 20), (12, 21), (13, 15), (13, 17), (13, 19), (13, 20), (13, 23), (13, 24), (14, 16), (14, 18), (14, 20), (14, 26), (15, 17), (15, 19), (15, 22), (16, 21), (16, 22), (17, 20), (18, 19), (18, 20), (18, 21), (18, 22), (19, 23), (20, 21), (20, 22), (20, 23), (21, 22), (22, 23), (22, 25)"
graph_27,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (1, 2), (1, 3), (1, 4), (1, 6), (1, 7), (1, 9), (1, 10), (1, 11), (1, 12), (1, 15), (1, 17), (1, 18), (1, 19), (1, 20), (1, 21), (1, 22), (2, 3), (2, 5), (2, 6), (2, 8), (2, 11), (2, 12), (2, 13), (2, 14), (2, 16), (2, 17), (2, 19), (2, 21), (2, 23), (2, 24), (3, 4), (3, 5), (3, 7), (3, 17), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (4, 5), (4, 8), (4, 12), (4, 18), (4, 23), (4, 24), (4, 26), (5, 7), (5, 8), (5, 10), (5, 16), (5, 17), (5, 18), (5, 22), (5, 25), (5, 27), (6, 7), (6, 8), (6, 10), (6, 11), (6, 12), (6, 19), (6, 22), (6, 24), (7, 9), (7, 10), (7, 14), (7, 17), (7, 18), (7, 19), (7, 20), (7, 21), (7, 24), (7, 25), (7, 27), (8, 9), (8, 12), (8, 21), (8, 24), (8, 26), (9, 11), (9, 15), (9, 18), (9, 21), (9, 26), (10, 11), (10, 12), (10, 13), (10, 14), (10, 17), (10, 19), (10, 20), (10, 25), (10, 26), (11, 24), (12, 13), (12, 14), (12, 15), (12, 16), (12, 20), (12, 21), (12, 22), (13, 15), (13, 18), (13, 24), (13, 26), (14, 21), (14, 24), (15, 20), (15, 22), (15, 28), (16, 18), (16, 20), (17, 18), (17, 19), (17, 25), (18, 19), (18, 20), (18, 22), (19, 20), (19, 22), (19, 24), (19, 25), (20, 21), (20, 22), (20, 23), (20, 25), (21, 22), (22, 23), (22, 27), (22, 28), (23, 24), (24, 25), (26, 27), (26, 28), (27, 28)"
graph_28,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (1, 2), (1, 3), (1, 5), (1, 6), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 16), (1, 17), (2, 3), (2, 7), (2, 8), (2, 11), (2, 13), (2, 14), (2, 16), (2, 17), (3, 5), (3, 13), (3, 14), (3, 16), (3, 22), (3, 24), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (4, 15), (4, 17), (4, 18), (4, 21), (4, 22), (5, 6), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 16), (5, 17), (5, 18), (5, 21), (6, 7), (6, 8), (6, 9), (6, 11), (6, 12), (6, 14), (6, 15), (6, 18), (6, 19), (6, 21), (6, 23), (7, 11), (7, 12), (7, 13), (7, 15), (7, 17), (7, 20), (7, 21), (8, 11), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 20), (8, 30), (9, 12), (9, 15), (9, 18), (9, 19), (9, 20), (9, 21), (9, 22), (10, 13), (10, 15), (10, 18), (10, 20), (10, 23), (11, 15), (11, 16), (11, 19), (11, 22), (12, 15), (12, 16), (12, 21), (12, 22), (13, 15), (13, 18), (13, 19), (13, 21), (13, 26), (14, 20), (14, 21), (14, 25), (15, 19), (15, 20), (15, 24), (16, 19), (16, 21), (16, 23), (17, 18), (17, 20), (17, 21), (17, 23), (18, 19), (18, 21), (19, 21), (19, 22), (19, 24), (19, 27), (21, 23), (22, 24), (22, 25), (23, 25), (23, 26)"
graph_29,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 2), (1, 3), (1, 5), (1, 12), (2, 3), (2, 8), (2, 9), (2, 11), (2, 12), (2, 13), (2, 14), (3, 4), (3, 10), (3, 12), (4, 8), (4, 10), (4, 11), (5, 16), (6, 10), (6, 13), (7, 9), (8, 15), (11, 16), (12, 21), (15, 22), (15, 23), (16, 18), (17, 20), (18, 20)"
graph_30,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 9), (1, 10), (1, 11), (1, 13), (1, 14), (1, 18), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (3, 4), (3, 5), (3, 6), (3, 15), (4, 5), (4, 8), (4, 10), (4, 13), (4, 18), (5, 6), (5, 7), (5, 13), (5, 14), (6, 7), (6, 8), (6, 10), (6, 13), (6, 18), (7, 8), (7, 9), (7, 12), (7, 17), (8, 9), (8, 10), (8, 18), (9, 10), (9, 12), (9, 13), (10, 11), (10, 13), (11, 12), (12, 13), (12, 14), (12, 17), (13, 16), (14, 21), (15, 17), (16, 17), (17, 19), (18, 19), (18, 20)"
graph_31,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 13), (1, 14), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 11), (2, 12), (2, 13), (2, 14), (3, 4), (3, 5), (3, 6), (3, 9), (3, 14), (4, 7), (4, 10), (4, 12), (5, 6), (5, 9), (5, 11), (5, 13), (6, 8), (6, 10), (6, 11), (6, 12), (7, 9), (7, 13), (8, 11), (8, 14), (9, 11), (9, 13)"
graph_32,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (1, 2), (1, 3), (1, 4), (1, 5), (2, 4), (2, 8), (2, 10), (2, 11), (2, 12), (2, 13), (2, 15), (3, 7), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 15), (3, 17), (3, 18), (4, 5), (4, 6), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15), (4, 16), (4, 19), (4, 20), (5, 6), (5, 8), (5, 11), (5, 12), (5, 13), (5, 15), (5, 17), (5, 19), (5, 21), (6, 10), (6, 13), (6, 14), (6, 15), (6, 17), (6, 18), (7, 15), (7, 17), (8, 15), (8, 17), (8, 19), (9, 10), (9, 12), (9, 15), (9, 16), (9, 17), (10, 11), (10, 13), (10, 14), (10, 15), (10, 24), (11, 14), (12, 14), (12, 15), (13, 14), (15, 16), (15, 20), (15, 22), (15, 23), (16, 18), (18, 19), (18, 20), (19, 21)"
graph_33,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 11), (2, 14), (2, 15), (2, 17), (2, 22), (3, 4), (3, 5), (3, 6), (3, 23), (4, 5), (4, 15), (5, 7), (6, 16), (8, 16), (8, 18), (9, 17), (9, 22), (9, 23), (10, 24), (11, 17), (11, 23), (11, 24), (19, 24), (23, 25), (23, 27)"
graph_34,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 14), (0, 16), (1, 2), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 15), (2, 5), (2, 6), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 17), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 15), (3, 18), (4, 5), (4, 6), (4, 8), (4, 9), (4, 11), (4, 13), (4, 17), (4, 18), (5, 7), (5, 8), (5, 10), (5, 11), (5, 12), (5, 13), (5, 15), (5, 16), (5, 18), (6, 8), (6, 9), (6, 10), (6, 12), (6, 13), (6, 15), (6, 16), (7, 10), (7, 13), (7, 14), (7, 16), (7, 18), (7, 19), (8, 10), (8, 16), (8, 18), (9, 14), (9, 16), (9, 17), (9, 18), (10, 17), (10, 20), (11, 12), (11, 15), (11, 17), (11, 19), (11, 20), (14, 20), (16, 18), (16, 22), (18, 24)"
graph_35,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 4), (2, 6), (2, 9), (2, 14), (3, 4), (3, 7), (3, 8), (3, 14), (3, 16), (4, 5), (4, 6), (4, 7), (4, 11), (5, 6), (6, 7), (6, 12), (7, 8), (8, 12), (8, 18), (9, 12), (12, 13), (12, 14), (13, 14), (15, 16), (16, 17), (17, 18), (18, 19)"
graph_36,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 10), (1, 12), (1, 15), (1, 16), (2, 3), (2, 5), (2, 6), (2, 8), (2, 15), (2, 16), (2, 17), (2, 18), (2, 21), (3, 5), (3, 9), (3, 10), (3, 13), (3, 14), (3, 16), (3, 19), (4, 5), (4, 6), (4, 7), (4, 11), (4, 16), (4, 19), (5, 7), (5, 10), (5, 11), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (6, 7), (6, 8), (6, 9), (6, 11), (6, 12), (6, 18), (6, 19), (7, 8), (7, 9), (7, 10), (7, 16), (7, 17), (7, 18), (8, 11), (8, 12), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 16), (9, 18), (9, 19), (10, 14), (10, 17), (10, 19), (11, 15), (11, 19), (11, 20), (11, 25), (12, 19), (13, 15), (13, 16), (13, 18), (13, 19), (13, 20), (14, 15), (14, 23), (15, 17), (15, 20), (16, 18), (17, 21), (18, 19), (18, 21), (20, 24), (22, 23), (25, 26)"
graph_37,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 17), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 10), (1, 11), (1, 13), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 9), (2, 13), (2, 14), (3, 4), (3, 5), (3, 7), (3, 8), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 16), (4, 6), (4, 7), (4, 10), (4, 11), (4, 13), (5, 6), (5, 7), (5, 8), (5, 11), (5, 13), (5, 16), (6, 7), (6, 8), (6, 12), (6, 13), (6, 14), (6, 15), (7, 8), (7, 9), (7, 13), (7, 14), (7, 19), (8, 9), (8, 10), (8, 13), (9, 12), (10, 11), (10, 12), (10, 13), (11, 12), (11, 13), (11, 18), (12, 15), (12, 16), (13, 19), (13, 20)"
graph_38,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 10), (1, 11), (1, 13), (1, 15), (1, 16), (1, 17), (2, 3), (2, 4), (2, 5), (2, 8), (2, 11), (2, 13), (2, 18), (3, 4), (3, 7), (3, 9), (3, 10), (3, 11), (3, 12), (3, 16), (4, 5), (4, 6), (4, 10), (4, 12), (5, 6), (5, 8), (5, 11), (5, 15), (6, 7), (6, 10), (7, 8), (7, 18), (7, 19), (8, 10), (8, 11), (8, 18), (8, 20), (9, 10), (9, 18), (10, 12), (10, 13), (11, 12), (12, 13), (12, 17), (13, 16), (13, 18), (14, 20), (17, 18), (18, 19), (19, 20), (20, 21)"
graph_39,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 16), (0, 19), (0, 20), (1, 2), (1, 3), (1, 4), (1, 10), (1, 11), (2, 3), (2, 5), (2, 7), (2, 9), (2, 10), (2, 12), (2, 13), (2, 15), (3, 4), (3, 7), (3, 10), (3, 11), (3, 15), (3, 16), (3, 17), (4, 6), (4, 7), (4, 9), (4, 10), (4, 13), (5, 7), (5, 8), (5, 10), (6, 7), (6, 8), (6, 10), (6, 12), (6, 15), (6, 16), (7, 8), (7, 10), (7, 12), (7, 13), (7, 14), (7, 16), (8, 10), (8, 11), (8, 13), (8, 15), (8, 18), (8, 21), (9, 10), (9, 18), (9, 21), (10, 12), (10, 13), (11, 12), (11, 13), (11, 15), (11, 17), (11, 18), (12, 15), (13, 17), (14, 19), (14, 22), (15, 17), (16, 17), (17, 18), (18, 22), (18, 23), (19, 20), (20, 21), (21, 22)"
graph_40,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (1, 2), (1, 3), (1, 12), (1, 14), (1, 15), (1, 18), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 18), (3, 4), (3, 5), (3, 6), (3, 10), (3, 11), (3, 12), (3, 14), (3, 16), (3, 17), (3, 18), (4, 5), (4, 6), (4, 8), (4, 10), (4, 11), (5, 12), (5, 14), (5, 18), (6, 11), (6, 17), (6, 18), (7, 12), (7, 18), (8, 14), (10, 12), (11, 19), (13, 18), (14, 18), (16, 20)"
graph_41,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (1, 2), (1, 3), (1, 4), (1, 7), (1, 13), (1, 15), (1, 18), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (2, 13), (2, 14), (2, 15), (2, 20), (3, 8), (3, 9), (3, 10), (3, 13), (3, 15), (3, 17), (3, 18), (4, 5), (4, 7), (4, 11), (4, 12), (4, 14), (4, 17), (4, 24), (4, 26), (5, 6), (5, 7), (5, 9), (5, 10), (5, 11), (5, 16), (5, 17), (5, 18), (5, 20), (5, 21), (5, 23), (6, 8), (6, 9), (6, 10), (6, 13), (6, 14), (6, 18), (6, 20), (6, 24), (7, 8), (7, 9), (7, 11), (7, 21), (7, 24), (8, 10), (8, 13), (8, 15), (8, 16), (8, 18), (8, 20), (9, 10), (9, 13), (9, 17), (9, 18), (9, 19), (9, 20), (9, 23), (10, 11), (10, 13), (10, 14), (10, 15), (10, 17), (10, 20), (10, 25), (11, 12), (11, 16), (11, 17), (11, 18), (11, 20), (12, 17), (12, 22), (12, 23), (12, 24), (13, 18), (13, 20), (13, 21), (13, 23), (14, 15), (14, 17), (14, 18), (14, 19), (14, 24), (15, 16), (15, 17), (15, 21), (15, 25), (15, 26), (16, 17), (16, 19), (17, 18), (17, 20), (18, 19), (18, 22), (19, 21), (19, 23), (20, 21), (20, 23), (21, 22), (21, 26)"
graph_42,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 2), (1, 3), (1, 7), (1, 8), (1, 9), (1, 10), (1, 12), (1, 14), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 14), (3, 6), (3, 9), (4, 5), (4, 7), (4, 8), (4, 9), (4, 12), (4, 13), (4, 14), (4, 16), (5, 7), (5, 10), (5, 13), (5, 14), (5, 15), (5, 16), (6, 15), (6, 16), (7, 8), (7, 9), (7, 10), (7, 12), (7, 13), (7, 14), (7, 16), (7, 18), (8, 9), (8, 17), (9, 14), (10, 12), (10, 14), (10, 15), (10, 17), (10, 18), (11, 16), (12, 13), (15, 20), (16, 18)"
graph_43,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 5), (2, 9), (2, 10), (2, 12), (2, 13), (3, 5), (3, 6), (3, 9), (3, 11), (3, 12), (3, 14), (4, 8), (4, 10), (4, 11), (4, 12), (4, 13), (5, 8), (5, 11), (5, 13), (5, 14), (5, 15), (6, 11), (6, 13), (6, 15), (7, 9), (7, 10), (7, 13), (7, 14), (8, 12), (8, 14), (8, 15), (8, 16), (9, 10), (9, 12), (10, 11), (11, 14), (12, 14)"
graph_44,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 13), (1, 2), (1, 3), (1, 4), (1, 5), (1, 13), (1, 15), (2, 3), (2, 4), (2, 6), (2, 9), (2, 10), (2, 12), (3, 4), (3, 5), (3, 8), (3, 9), (3, 11), (3, 12), (3, 13), (3, 15), (4, 5), (4, 6), (4, 7), (4, 11), (4, 12), (4, 14), (5, 10), (5, 11), (5, 12), (5, 14), (5, 15), (5, 16), (6, 7), (6, 8), (6, 10), (6, 12), (6, 13), (7, 8), (7, 9), (7, 10), (7, 14), (8, 9), (8, 13), (8, 14), (8, 15), (9, 12), (9, 15), (9, 16), (10, 11), (10, 13), (10, 14), (12, 14)"
graph_45,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (1, 2), (1, 3), (1, 4), (1, 6), (1, 7), (1, 8), (1, 15), (1, 17), (1, 18), (2, 3), (2, 4), (2, 6), (2, 8), (2, 9), (2, 13), (2, 14), (2, 15), (2, 18), (2, 19), (3, 10), (4, 6), (4, 9), (4, 10), (4, 13), (4, 14), (5, 6), (5, 14), (5, 22), (6, 7), (6, 18), (6, 19), (7, 9), (7, 10), (7, 14), (7, 18), (7, 22), (7, 24), (8, 9), (8, 18), (8, 22), (8, 23), (9, 18), (9, 22), (9, 23), (10, 11), (10, 12), (10, 24), (13, 23), (15, 23), (16, 22), (17, 18), (18, 22), (19, 21), (22, 23)"
graph_46,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 16), (1, 2), (1, 3), (1, 5), (1, 12), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 11), (2, 12), (2, 13), (2, 15), (2, 18), (3, 5), (3, 6), (3, 9), (3, 10), (3, 11), (3, 13), (3, 14), (3, 16), (3, 17), (4, 5), (4, 6), (4, 8), (4, 9), (4, 10), (4, 11), (4, 13), (4, 15), (4, 17), (4, 19), (5, 6), (5, 10), (6, 8), (7, 12)"
graph_47,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (1, 16), (1, 19), (1, 20), (1, 24), (1, 25), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 17), (2, 18), (2, 19), (2, 20), (2, 23), (3, 4), (3, 5), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 15), (3, 16), (3, 26), (4, 5), (4, 7), (4, 8), (4, 10), (4, 13), (4, 15), (4, 16), (4, 18), (4, 19), (4, 24), (5, 6), (5, 7), (5, 8), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15), (5, 19), (5, 26), (6, 7), (6, 8), (6, 10), (6, 11), (6, 12), (6, 13), (6, 14), (6, 15), (6, 17), (6, 18), (6, 21), (6, 22), (6, 23), (6, 24), (7, 8), (7, 11), (7, 12), (7, 14), (7, 17), (7, 18), (7, 20), (8, 9), (8, 10), (8, 11), (8, 13), (8, 14), (8, 15), (8, 19), (8, 22), (8, 25), (9, 11), (9, 12), (9, 14), (9, 15), (9, 19), (10, 11), (10, 14), (10, 18), (10, 23), (11, 13), (11, 14), (11, 15), (11, 22), (11, 30), (12, 13), (12, 15), (12, 18), (12, 27), (13, 15), (13, 16), (13, 22), (13, 23), (13, 33), (14, 15), (14, 16), (14, 18), (14, 19), (14, 20), (14, 22), (14, 24), (14, 31), (15, 16), (15, 19), (15, 21), (15, 27), (16, 22), (17, 18), (17, 19), (17, 20), (17, 23), (18, 20), (18, 21), (21, 22), (21, 23), (22, 25), (22, 30), (26, 29)"
graph_48,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (1, 2), (1, 3), (1, 4), (1, 6), (1, 11), (1, 12), (1, 13), (1, 14), (1, 17), (1, 18), (1, 19), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 9), (2, 13), (2, 14), (2, 16), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (4, 5), (4, 7), (4, 12), (4, 13), (4, 14), (4, 21), (4, 22), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 13), (5, 15), (5, 16), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 13), (6, 14), (6, 17), (6, 18), (6, 19), (7, 8), (7, 9), (7, 11), (7, 12), (7, 15), (7, 16), (8, 9), (8, 10), (8, 14), (8, 15), (8, 17), (9, 16), (9, 19), (10, 11), (10, 12), (10, 13), (10, 19), (10, 21), (11, 12), (11, 13), (12, 13), (12, 14), (13, 15), (14, 17), (15, 17), (15, 22), (17, 18), (17, 19), (19, 21), (22, 23)"
graph_49,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 9), (1, 11), (1, 12), (1, 13), (1, 14), (2, 3), (2, 5), (2, 6), (2, 8), (2, 9), (2, 10), (2, 11), (2, 13), (2, 14), (3, 4), (3, 5), (3, 7), (4, 5), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 13), (5, 6), (5, 7), (6, 7), (6, 16), (7, 10), (8, 10), (9, 10), (10, 12), (12, 13)"
graph_50,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 3), (1, 11), (2, 4), (2, 8), (2, 11), (2, 13), (2, 14), (3, 4), (3, 12), (4, 14), (4, 16), (5, 11), (5, 14), (7, 10), (8, 21), (9, 17), (10, 19), (12, 19), (14, 17)"
graph_51,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 29), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 14), (2, 18), (2, 22), (3, 4), (3, 5), (3, 8), (3, 14), (3, 19), (3, 20), (3, 21), (3, 24), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (4, 18), (4, 19), (4, 20), (4, 26), (5, 21), (5, 22), (5, 23), (5, 25), (5, 27), (5, 28), (6, 9), (6, 15), (6, 19), (6, 22), (6, 23), (7, 8), (7, 11), (7, 21), (7, 25), (7, 28), (8, 20), (9, 22), (9, 25), (9, 26), (9, 27), (10, 23), (11, 26), (12, 28), (12, 30), (14, 21), (14, 27), (14, 29), (15, 26), (16, 17), (16, 24), (16, 32), (17, 19), (17, 23), (17, 27), (18, 19), (18, 21), (18, 24), (19, 21), (19, 25), (19, 28), (20, 21), (20, 22), (20, 24), (20, 25), (20, 26), (21, 23), (21, 24), (21, 25), (21, 26), (21, 27), (21, 31), (21, 32), (21, 33), (21, 35), (22, 23), (22, 24), (22, 27), (22, 28), (23, 24), (23, 25), (23, 27), (23, 28), (23, 29), (23, 30), (23, 34), (23, 35), (24, 25), (24, 27), (24, 28), (24, 29), (24, 30), (24, 31), (24, 32), (25, 27), (25, 28), (26, 27), (26, 29), (26, 33), (27, 29)"
