graph_id,edge_list
graph_22,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 2), (1, 3), (1, 4), (1, 9), (1, 12), (1, 13), (1, 14), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 9), (2, 11), (2, 12), (3, 4), (3, 5), (3, 7), (3, 9), (3, 10), (5, 6), (5, 9), (5, 14), (6, 8), (6, 10), (6, 12), (6, 13), (8, 11), (8, 13), (10, 12)"
graph_23,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (0, 27), (0, 28), (0, 29), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 10), (1, 26), (1, 31), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (2, 20), (2, 21), (2, 22), (2, 23), (2, 24), (2, 28), (2, 29), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (3, 14), (3, 15), (3, 16), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26), (3, 27), (3, 29), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (4, 25), (4, 27), (4, 28), (4, 30), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (5, 14), (5, 15), (5, 16), (5, 19), (5, 22), (5, 23), (5, 24), (5, 25), (5, 27), (5, 29), (6, 7), (6, 9), (6, 12), (6, 13), (6, 14), (6, 16), (6, 17), (6, 18), (6, 19), (6, 25), (6, 26), (6, 27), (7, 8), (7, 9), (7, 11), (7, 13), (7, 14), (7, 15), (7, 17), (7, 22), (7, 23), (7, 25), (7, 27), (7, 30), (8, 9), (8, 15), (8, 16), (8, 27), (8, 28), (8, 29), (9, 10), (9, 12), (9, 13), (9, 15), (9, 24), (9, 25), (9, 26), (9, 29), (10, 21), (10, 27), (10, 31), (11, 12), (11, 16), (11, 17), (11, 18), (11, 20), (11, 24), (11, 28), (11, 29), (12, 19), (12, 22), (12, 27), (13, 14), (13, 24), (13, 28), (13, 29), (14, 16), (14, 24), (14, 26), (14, 28), (15, 16), (15, 19), (15, 22), (15, 23), (15, 24), (15, 26), (16, 17), (16, 27), (17, 18), (17, 22), (17, 23), (17, 27), (17, 29), (18, 21), (18, 29), (19, 20), (19, 22), (19, 23), (19, 30), (20, 21), (20, 27), (20, 28), (21, 22), (22, 23), (22, 25), (22, 26), (22, 27), (22, 28), (22, 32), (23, 24), (23, 26), (24, 25), (24, 27), (24, 28), (25, 26), (25, 27), (25, 28), (26, 27), (27, 28), (29, 30), (30, 31)"
graph_24,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (0, 27), (0, 28), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (3, 29), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (4, 19), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (6, 7), (6, 9), (6, 10), (6, 15), (6, 16), (6, 17), (7, 8), (7, 10), (7, 11), (7, 15), (7, 16), (7, 17), (8, 15), (8, 17), (10, 18), (15, 16), (17, 18), (20, 21), (22, 23), (24, 25), (26, 27), (27, 28), (28, 29), (29, 30), (31, 32), (34, 35)"
graph_25,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 13), (1, 14), (1, 15), (2, 3), (2, 4), (2, 11), (2, 13), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 11), (3, 12), (4, 5), (4, 6), (4, 11), (4, 12), (4, 13), (4, 14), (5, 6), (5, 7), (5, 8), (6, 7), (6, 8), (6, 9), (6, 15), (6, 17), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (8, 17), (8, 19), (9, 11), (10, 12), (10, 14), (10, 23), (11, 14), (11, 20), (12, 13), (12, 21), (13, 14), (13, 18), (13, 22), (13, 24), (14, 16), (14, 17), (16, 20), (16, 21), (17, 22), (19, 22), (19, 23), (20, 23), (22, 23)"
graph_26,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 2), (1, 4), (1, 5), (1, 9), (1, 14), (1, 15), (1, 16), (1, 17), (2, 3), (2, 5), (2, 9), (2, 16), (3, 6), (3, 15), (3, 16), (3, 17), (3, 18), (4, 10), (4, 12), (5, 8), (5, 10), (5, 12), (5, 13), (5, 14), (6, 11), (6, 12), (6, 14), (6, 15), (6, 17), (7, 9), (7, 12), (7, 13), (7, 16), (8, 10), (8, 17), (9, 10), (9, 11), (9, 12), (9, 13), (9, 15), (9, 16), (10, 18), (11, 12), (11, 15), (11, 16), (12, 15), (12, 16), (13, 14), (13, 18), (13, 20), (14, 15), (14, 16), (14, 19), (15, 16), (20, 25)"
graph_27,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 15), (1, 17), (1, 18), (2, 5), (2, 8), (2, 11), (2, 14), (3, 8), (3, 10), (3, 11), (3, 13), (3, 16), (3, 17), (3, 19), (4, 6), (4, 7), (4, 8), (4, 18), (5, 7), (6, 8), (6, 10), (6, 16), (6, 17), (6, 19), (7, 10), (8, 11), (8, 13), (8, 17), (8, 18), (8, 19), (9, 11), (9, 15), (10, 18), (11, 14), (12, 13), (13, 17), (14, 15), (14, 18), (15, 18), (18, 20)"
graph_28,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 2), (3, 5), (3, 9), (4, 9), (8, 9), (10, 13), (13, 19), (14, 17)"
graph_29,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 26), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (2, 20), (2, 21), (3, 4), (3, 5), (3, 6), (3, 8), (3, 10), (3, 12), (3, 13), (3, 16), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 12), (4, 13), (4, 14), (4, 15), (4, 16), (4, 17), (4, 18), (4, 19), (4, 21), (5, 6), (5, 7), (5, 8), (5, 10), (5, 13), (5, 14), (5, 15), (5, 17), (5, 18), (5, 21), (6, 14), (6, 19), (6, 20), (7, 15), (7, 18), (8, 9), (8, 16), (11, 17), (17, 18)"
graph_30,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 23), (0, 24), (0, 25), (0, 26), (0, 27), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 10), (1, 11), (1, 21), (1, 23), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 13), (2, 18), (2, 19), (2, 20), (2, 21), (2, 22), (2, 24), (3, 4), (3, 5), (3, 6), (3, 8), (3, 11), (3, 13), (3, 15), (3, 16), (3, 18), (3, 21), (3, 23), (3, 27), (4, 5), (4, 6), (4, 8), (4, 12), (4, 16), (4, 20), (4, 21), (4, 22), (4, 23), (4, 25), (5, 6), (5, 10), (5, 15), (5, 17), (5, 21), (5, 22), (5, 25), (5, 28), (6, 8), (6, 11), (6, 13), (6, 18), (6, 19), (6, 21), (6, 24), (6, 25), (6, 26), (6, 27), (6, 29), (6, 30), (7, 8), (7, 9), (7, 10), (7, 15), (7, 16), (7, 21), (7, 23), (7, 24), (7, 26), (7, 31), (8, 9), (8, 11), (8, 18), (8, 19), (8, 22), (8, 24), (8, 29), (9, 11), (9, 14), (9, 18), (9, 19), (9, 21), (9, 22), (9, 25), (9, 27), (9, 29), (10, 13), (10, 16), (10, 19), (10, 22), (10, 26), (11, 16), (11, 17), (11, 19), (11, 20), (11, 23), (11, 26), (11, 27), (11, 29), (12, 13), (12, 15), (12, 17), (12, 22), (12, 26), (12, 28), (13, 16), (13, 19), (13, 23), (13, 25), (13, 27), (13, 29), (14, 16), (14, 23), (14, 26), (14, 27), (14, 28), (15, 17), (15, 18), (15, 21), (15, 27), (15, 29), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22), (16, 26), (16, 31), (17, 18), (17, 19), (17, 20), (17, 26), (17, 28), (17, 29), (17, 30), (17, 32), (18, 19), (18, 23), (18, 25), (18, 27), (18, 30), (18, 31), (19, 27), (19, 29), (19, 31), (19, 32), (20, 23), (20, 25), (20, 26), (20, 28), (20, 29), (20, 30), (21, 22), (21, 24), (21, 25), (21, 29), (21, 32), (22, 23), (22, 25), (22, 26), (22, 28), (23, 24), (23, 25), (23, 26), (23, 27), (23, 29), (23, 30), (24, 25), (24, 28), (25, 27), (25, 28), (26, 28), (27, 29), (27, 31), (29, 30), (30, 31)"
graph_31,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 5), (2, 12), (3, 4), (4, 5), (4, 6), (4, 10), (4, 11), (5, 7), (5, 13), (5, 14), (5, 15), (5, 17), (6, 7), (6, 10), (6, 16), (6, 17), (7, 13), (7, 14), (7, 16), (8, 11), (10, 16), (10, 17), (11, 13), (11, 15), (12, 16), (13, 14), (13, 17), (14, 17), (15, 16), (18, 19)"
graph_32,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 28), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 12), (1, 13), (1, 15), (1, 16), (1, 18), (1, 22), (1, 24), (1, 25), (1, 26), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 11), (2, 13), (2, 14), (2, 15), (2, 20), (2, 21), (2, 22), (2, 26), (3, 4), (3, 5), (3, 6), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 17), (3, 21), (3, 26), (3, 27), (3, 28), (3, 29), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 12), (4, 13), (4, 14), (4, 15), (4, 18), (4, 23), (4, 24), (4, 25), (4, 26), (5, 7), (5, 8), (5, 9), (5, 10), (5, 12), (5, 13), (5, 15), (6, 9), (6, 13), (6, 17), (6, 19), (6, 23), (6, 27), (7, 8), (7, 9), (7, 11), (7, 13), (7, 20), (7, 25), (7, 27), (7, 30), (7, 31), (8, 9), (8, 10), (8, 12), (8, 13), (8, 17), (8, 20), (8, 25), (8, 29), (8, 30), (9, 11), (9, 12), (9, 13), (9, 17), (9, 20), (9, 21), (9, 24), (9, 25), (9, 26), (9, 29), (9, 30), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (10, 22), (10, 28), (11, 13), (11, 14), (11, 21), (11, 22), (11, 28), (12, 13), (12, 14), (12, 24), (12, 25), (13, 18), (13, 19), (13, 25), (13, 30), (14, 16), (14, 26), (14, 27), (15, 16), (15, 19), (15, 23), (15, 30), (16, 18), (16, 19), (17, 18), (17, 19), (17, 22), (17, 23), (17, 25), (17, 26), (17, 28), (17, 30), (17, 31), (18, 19), (18, 21), (18, 28), (18, 30), (19, 20), (19, 21), (19, 24), (19, 27), (19, 29), (20, 21), (20, 22), (20, 24), (20, 25), (20, 28), (20, 30), (20, 31), (21, 23), (21, 25), (21, 27), (21, 28), (21, 30), (22, 25), (22, 29), (22, 30), (23, 24), (23, 25), (23, 26), (23, 28), (23, 29), (23, 30), (23, 31), (24, 25), (24, 27), (24, 29), (24, 32), (25, 26), (25, 27), (25, 29), (25, 30), (25, 31), (26, 27), (26, 28), (26, 30), (27, 28), (27, 29), (28, 31), (28, 32), (29, 31), (30, 31)"
graph_33,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 10), (1, 13), (1, 14), (1, 15), (1, 16), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 15), (2, 16), (2, 19), (2, 25), (3, 4), (3, 5), (3, 7), (3, 8), (3, 10), (3, 11), (3, 12), (3, 14), (3, 16), (3, 17), (3, 19), (4, 5), (4, 6), (4, 7), (4, 8), (4, 10), (4, 12), (4, 13), (4, 26), (5, 6), (5, 8), (5, 9), (5, 10), (5, 13), (5, 14), (5, 15), (5, 19), (6, 7), (6, 9), (6, 10), (6, 12), (6, 14), (6, 18), (6, 21), (6, 23), (7, 9), (7, 11), (7, 14), (7, 15), (7, 17), (7, 18), (7, 19), (7, 20), (7, 24), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 17), (8, 18), (8, 20), (8, 24), (8, 25), (8, 26), (8, 27), (9, 10), (9, 11), (9, 12), (9, 13), (9, 15), (9, 21), (9, 22), (9, 24), (9, 27), (9, 30), (9, 33), (10, 13), (10, 15), (10, 18), (10, 21), (10, 23), (10, 24), (10, 27), (10, 28), (11, 13), (11, 15), (11, 18), (11, 19), (11, 20), (11, 21), (11, 24), (11, 25), (11, 26), (11, 27), (11, 33), (12, 13), (12, 15), (12, 17), (12, 18), (12, 20), (12, 23), (12, 24), (12, 25), (12, 28), (13, 14), (13, 16), (13, 18), (13, 19), (13, 21), (13, 22), (13, 23), (13, 24), (13, 26), (13, 31), (14, 15), (14, 16), (14, 20), (14, 21), (14, 22), (14, 24), (14, 27), (15, 17), (15, 18), (15, 19), (15, 20), (15, 24), (15, 26), (15, 28), (15, 31), (15, 32), (15, 33), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22), (16, 25), (16, 26), (16, 27), (16, 28), (16, 29), (16, 32), (17, 18), (17, 19), (17, 24), (17, 25), (17, 27), (17, 32), (17, 33), (18, 19), (18, 20), (18, 21), (18, 22), (18, 23), (18, 24), (18, 27), (18, 30), (18, 32), (18, 34), (19, 20), (19, 26), (19, 27), (19, 28), (19, 31), (20, 21), (20, 22), (20, 24), (20, 25), (20, 34), (21, 22), (21, 23), (21, 25), (21, 27), (21, 29), (21, 33), (22, 25), (22, 27), (22, 28), (22, 29), (23, 24), (23, 27), (23, 29), (23, 31), (24, 25), (24, 26), (24, 27), (24, 29), (25, 27), (25, 29), (25, 30), (25, 32), (25, 33), (25, 34), (26, 27), (27, 31), (27, 34), (28, 30), (30, 31), (30, 33), (31, 33), (31, 34), (32, 34)"
graph_34,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (1, 2), (1, 3), (1, 5), (1, 6), (1, 8), (1, 9), (1, 17), (1, 22), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 9), (2, 10), (2, 19), (3, 5), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (4, 22), (5, 6), (5, 7), (5, 8), (5, 9), (5, 11), (5, 13), (5, 14), (5, 15), (5, 20), (5, 24), (5, 27), (6, 7), (6, 8), (6, 9), (6, 18), (6, 22), (7, 8), (7, 9), (7, 11), (7, 13), (7, 15), (7, 16), (7, 17), (8, 10), (8, 13), (8, 14), (8, 15), (9, 12), (9, 14), (9, 16), (9, 17), (9, 18), (9, 22), (10, 13), (10, 14), (10, 15), (10, 16), (10, 17), (10, 19), (11, 20), (11, 21), (12, 20), (13, 14), (13, 16), (14, 15), (14, 16), (14, 20), (15, 16), (16, 19), (16, 21), (17, 18), (17, 19), (17, 21), (17, 22), (17, 23), (18, 20), (21, 22), (21, 23), (21, 25), (23, 24), (23, 25), (25, 26)"
graph_35,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 10), (1, 11), (1, 13), (1, 14), (1, 15), (1, 16), (1, 17), (1, 18), (1, 19), (1, 21), (2, 3), (2, 4), (2, 5), (2, 6), (2, 11), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 19), (2, 20), (2, 21), (2, 23), (3, 4), (3, 5), (3, 6), (3, 10), (3, 11), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (4, 5), (4, 10), (4, 11), (4, 13), (4, 14), (4, 19), (4, 21), (4, 22), (4, 24), (5, 6), (5, 7), (5, 11), (5, 12), (5, 13), (5, 14), (5, 16), (5, 17), (5, 18), (5, 21), (5, 23), (6, 9), (6, 12), (6, 13), (6, 15), (6, 17), (6, 19), (6, 21), (6, 22), (6, 23), (7, 8), (7, 10), (7, 12), (7, 13), (7, 14), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20), (7, 21), (7, 22), (7, 23), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (8, 20), (8, 23), (9, 11), (9, 12), (9, 13), (9, 16), (9, 17), (9, 18), (9, 19), (9, 21), (9, 22), (10, 11), (10, 14), (10, 18), (10, 19), (10, 20), (10, 21), (11, 13), (11, 14), (11, 20), (11, 21), (12, 13), (12, 15), (12, 16), (12, 19), (12, 20), (13, 14), (13, 16), (13, 17), (13, 20), (13, 21), (13, 22), (14, 15), (14, 18), (14, 19), (14, 21), (14, 22), (15, 16), (15, 18), (15, 20), (15, 21), (15, 22), (15, 23), (16, 17), (16, 18), (16, 20), (16, 21), (16, 22), (17, 18), (18, 19), (18, 20), (18, 22), (18, 23), (19, 20), (19, 23), (20, 22), (21, 22)"
graph_36,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 16), (1, 2), (1, 3), (1, 5), (1, 6), (1, 7), (1, 9), (1, 10), (1, 13), (1, 15), (1, 16), (1, 17), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 13), (2, 14), (2, 15), (2, 16), (3, 4), (3, 5), (3, 7), (3, 8), (3, 10), (4, 5), (4, 6), (4, 7), (4, 11), (4, 12), (4, 13), (4, 16), (4, 17), (5, 7), (5, 8), (5, 10), (5, 14), (5, 16), (6, 13), (6, 15), (6, 16), (6, 17), (7, 11), (7, 14), (7, 17), (8, 15), (9, 10), (9, 13), (9, 16), (10, 11), (10, 12), (10, 15), (11, 15), (12, 13), (12, 14), (13, 14), (13, 17), (14, 15)"
graph_37,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 19), (1, 2), (1, 3), (1, 6), (1, 8), (1, 9), (1, 12), (1, 15), (1, 16), (1, 17), (1, 18), (1, 20), (2, 4), (2, 5), (2, 6), (2, 13), (2, 17), (2, 18), (2, 19), (2, 21), (2, 23), (2, 24), (3, 5), (3, 7), (3, 8), (3, 17), (3, 19), (3, 22), (4, 5), (4, 6), (4, 7), (4, 9), (4, 14), (4, 17), (4, 19), (4, 21), (5, 8), (5, 10), (5, 11), (5, 15), (5, 17), (5, 21), (6, 8), (6, 9), (6, 10), (6, 11), (6, 13), (6, 15), (6, 16), (6, 20), (6, 21), (7, 8), (7, 10), (7, 13), (7, 15), (7, 18), (7, 19), (7, 22), (7, 24), (8, 10), (8, 12), (8, 17), (8, 19), (9, 12), (9, 13), (9, 15), (9, 16), (9, 18), (9, 21), (9, 23), (10, 11), (10, 18), (10, 19), (10, 25), (11, 17), (11, 18), (11, 19), (11, 23), (12, 13), (12, 18), (12, 19), (12, 21), (12, 26), (13, 17), (13, 19), (13, 21), (13, 23), (14, 15), (14, 19), (14, 20), (15, 16), (15, 17), (15, 19), (16, 17), (16, 18), (16, 19), (16, 21), (16, 23), (16, 24), (17, 18), (17, 19), (17, 20), (17, 22), (18, 20), (19, 22), (19, 23), (20, 24), (21, 22), (21, 23), (21, 24), (22, 23)"
graph_38,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (0, 22), (0, 23), (0, 24), (0, 25), (0, 26), (0, 27), (0, 28), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 11), (2, 12), (2, 14), (2, 15), (2, 16), (2, 17), (2, 18), (2, 20), (2, 21), (2, 22), (2, 23), (2, 24), (2, 26), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 14), (3, 15), (3, 16), (3, 18), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 28), (3, 31), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 13), (4, 15), (4, 16), (4, 17), (4, 20), (4, 24), (4, 25), (4, 27), (4, 28), (4, 29), (5, 6), (5, 7), (5, 8), (5, 10), (5, 13), (5, 14), (5, 17), (5, 22), (5, 23), (5, 25), (5, 28), (5, 29), (5, 30), (6, 8), (6, 10), (6, 16), (6, 17), (6, 19), (6, 26), (7, 16), (7, 23), (7, 29), (7, 31), (8, 9), (8, 11), (8, 27), (8, 28), (9, 29), (9, 30), (9, 33), (10, 11), (10, 25), (10, 32), (11, 28), (11, 30), (12, 15), (13, 30), (14, 28), (14, 33), (15, 16), (15, 20), (15, 29), (16, 26), (16, 31), (16, 32), (16, 33), (16, 34), (17, 32), (18, 26), (19, 25), (19, 33), (20, 23), (20, 32), (20, 33), (21, 23), (21, 25), (21, 27), (21, 31), (21, 32), (22, 25), (23, 28), (23, 30), (24, 25), (25, 26), (25, 27), (25, 30), (26, 31), (26, 33), (27, 28), (28, 30), (28, 34), (29, 33), (30, 31), (30, 32)"
graph_39,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 12), (1, 13), (1, 14), (1, 15), (1, 21), (2, 3), (2, 4), (2, 7), (2, 8), (2, 10), (2, 13), (2, 17), (2, 20), (3, 4), (3, 5), (3, 7), (3, 9), (3, 12), (3, 17), (3, 18), (4, 6), (4, 11), (4, 15), (4, 17), (4, 18), (5, 6), (5, 7), (5, 11), (5, 12), (5, 13), (5, 14), (5, 15), (5, 16), (5, 18), (5, 19), (5, 23), (6, 7), (6, 9), (6, 10), (6, 12), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (6, 21), (6, 23), (7, 9), (7, 12), (7, 13), (7, 15), (7, 16), (7, 17), (7, 22), (8, 9), (8, 10), (8, 12), (8, 13), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (8, 21), (8, 22), (8, 23), (9, 10), (9, 11), (9, 13), (9, 14), (9, 19), (9, 20), (9, 21), (9, 22), (10, 11), (10, 18), (10, 23), (10, 24), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (11, 22), (11, 23), (12, 14), (12, 16), (12, 17), (12, 19), (12, 22), (12, 23), (12, 24), (13, 15), (13, 19), (13, 24), (14, 15), (14, 16), (14, 17), (14, 19), (14, 22), (14, 23), (15, 18), (15, 19), (15, 20), (15, 22), (15, 23), (15, 24), (16, 19), (16, 20), (16, 22), (17, 19), (17, 21), (18, 20), (18, 21), (18, 22), (18, 23), (19, 20), (19, 22), (20, 23), (21, 22), (21, 23), (23, 24)"
graph_40,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (0, 17), (0, 18), (0, 19), (0, 20), (0, 21), (1, 2), (1, 3), (2, 4), (2, 5), (2, 6), (2, 12), (2, 13), (2, 15), (3, 4), (3, 5), (3, 12), (4, 5), (4, 14), (5, 6), (13, 18), (14, 15)"
graph_41,"(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 9), (1, 13), (2, 3), (2, 6), (2, 7), (2, 12), (3, 7), (3, 10), (4, 6), (4, 9), (4, 10), (4, 12), (5, 8), (5, 10), (6, 14), (7, 9), (7, 11), (7, 14), (8, 9), (8, 10), (8, 11), (9, 11), (10, 12), (10, 13), (10, 14), (10, 16), (11, 12), (12, 14), (13, 15), (14, 15), (14, 17), (16, 17)"
